x-axis,1,2,3
second,Volt,Volt,Volt
+965.000E-03,+201.005E-03,-110.804E-03,+3.189070E+00
+970.000E-03,+175.879E-03,-251.508E-03,+3.277010E+00
+975.000E-03,+201.005E-03,-181.156E-03,+2.648869E+00
+980.000E-03,+0.0E+00,-30.402E-03,+3.050879E+00
+985.000E-03,+0.0E+00,-30.402E-03,+3.302136E+00
+990.000E-03,+0.0E+00,-30.402E-03,+3.440327E+00
+995.000E-03,+0.0E+00,-241.457E-03,+2.749372E+00
+1.000000E+00,+0.0E+00,-100.754E-03,+2.950377E+00
+1.005000E+00,+0.0E+00,-30.402E-03,+3.641332E+00
+1.010000E+00,+0.0E+00,-100.754E-03,+2.849874E+00
+1.015000E+00,+0.0E+00,-20.352E-03,+2.925251E+00
+1.020000E+00,+0.0E+00,+50.000E-03,+3.792085E+00
+1.025000E+00,+0.0E+00,-45.477E-03,+3.214196E+00
+1.030000E+00,+0.0E+00,+50.000E-03,+3.641332E+00
